ii;nchanges;sparsity;L1;L2;proba;valid;nuns_valid;AE_OS;IF_OS;LOF_OS;AE_IOS;IF_IOS;LOF_IOS;subsequences;subsequences %;times;method;best cf index;order;dataset
144;;;;;;False;;;;;;;;;;1578.2734060287476;DiscoX;0;4;NATOPS
148;;;;;;False;;;;;;;;;;2205.185447216034;DiscoX;0;4;NATOPS
150;;;;;;False;;;;;;;;;;1451.0543639659882;DiscoX;0;4;NATOPS
151;;;;;;False;;;;;;;;;;2449.1241142749786;DiscoX;0;4;NATOPS
152;;;;;;False;;;;;;;;;;1913.524108171463;DiscoX;0;4;NATOPS
154;;;;;;False;;;;;;;;;;1850.9504525661469;DiscoX;0;4;NATOPS
155;;;;;;False;;;;;;;;;;2027.442343711853;DiscoX;0;4;NATOPS
156;;;;;;False;;;;;;;;;;2149.612471818924;DiscoX;0;4;NATOPS
158;;;;;;False;;;;;;;;;;2002.3094396591187;DiscoX;0;4;NATOPS
160;;;;;;False;;;;;;;;;;2103.8443155288696;DiscoX;0;4;NATOPS
163;56.0;0.0457516339869281;56.501558540000026;13.3998428704461;0.999386191368103;True;;1.152520500244151;0.34440545804675443;0.20129557997620007;0.5313751711569722;0.024504334097292746;0.01104957496284012;34.0;0.05555555555555555;562.6852033138275;DiscoX;0;4;NATOPS
164;;;;;;False;;;;;;;;;;1674.9642806053162;DiscoX;0;4;NATOPS
165;;;;;;False;;;;;;;;;;2031.0816297531128;DiscoX;0;4;NATOPS
168;;;;;;False;;;;;;;;;;1859.1601707935333;DiscoX;0;4;NATOPS
169;;;;;;False;;;;;;;;;;538.1296489238739;DiscoX;0;4;NATOPS
170;;;;;;False;;;;;;;;;;226.15702271461487;DiscoX;0;4;NATOPS
171;;;;;;False;;;;;;;;;;1692.5684866905212;DiscoX;0;4;NATOPS
173;;;;;;False;;;;;;;;;;124.93730425834656;DiscoX;0;4;NATOPS
175;;;;;;False;;;;;;;;;;1290.4354746341705;DiscoX;0;4;NATOPS
177;;;;;;False;;;;;;;;;;1700.2408061027527;DiscoX;0;4;NATOPS
178;;;;;;False;;;;;;;;;;1583.4698069095612;DiscoX;0;4;NATOPS
179;;;;;;False;;;;;;;;;;1521.4279465675354;DiscoX;0;4;NATOPS
3;186.0;0.19682539682539682;174.377844;16.391740949922678;0.5457481145858765;True;;0.8696624440266462;0.4008046872215187;0.1601756881425221;0.3358629540094289;0.0;0.07275027177834406;6.0;0.012698412698412698;5.109471559524536;AB-CF;0;1;UWaveGestureLibrary
13;558.0;0.5904761904761905;587.853948;29.971137269255735;0.7317134141921997;True;;0.7782640117144882;0.2960063138203444;0.23303784907825703;0.35587890735650207;0.017002596848328444;0.1351730106754015;6.0;0.012698412698412698;1.3480360507965088;AB-CF;0;1;UWaveGestureLibrary
14;558.0;0.5904761904761905;523.350859;29.14863942935064;0.6077974438667297;True;;0.8509183279401945;0.3484049711799712;0.3029127995121039;0.3722913859947464;0.0;0.0;9.0;0.01904761904761905;1.3196938037872314;AB-CF;0;1;UWaveGestureLibrary
15;744.0;0.7873015873015873;827.445737;35.816218251325466;0.829647421836853;True;;0.7375682020399229;0.5851789964839879;0.3087211031185809;0.34475882686757714;0.3034328093395689;0.10128706718887096;6.0;0.012698412698412698;1.6093940734863281;AB-CF;0;1;UWaveGestureLibrary
19;650.0;0.6878306878306878;433.279381;22.569028119413847;0.7531448006629944;True;;0.5826053738645478;0.35303332100080764;0.19013992263653579;0.09758662120747119;0.0;0.0;7.0;0.014814814814814815;1.2360177040100098;AB-CF;0;1;UWaveGestureLibrary
22;558.0;0.5904761904761905;558.6904259999999;28.312156827844642;0.6640474200248718;True;;0.9273354194077013;0.7992675364618022;0.3991054979053749;0.5290624891257629;0.21701569040875857;0.2068427407627784;9.0;0.01904761904761905;5.655278444290161;AB-CF;0;1;UWaveGestureLibrary
23;372.0;0.39365079365079364;408.549804;26.64981541087938;0.37097132205963135;True;;1.0007866891996253;0.014222322831331525;0.33473946350043515;0.07869886193152076;0.0;0.1485683503870097;6.0;0.012698412698412698;1.0626258850097656;AB-CF;0;1;UWaveGestureLibrary
25;558.0;0.5904761904761905;585.922643;31.85002656678784;0.8730278015136719;True;;0.6328300323395646;0.30875879688729435;0.12717014203253138;0.25390106672422685;0.28294066453524697;0.11075257390520508;6.0;0.012698412698412698;1.332435131072998;AB-CF;0;1;UWaveGestureLibrary
29;465.0;0.49206349206349204;545.6054469999999;30.516317220031596;0.7897753119468689;True;;0.7365971070907386;0.6196171456601305;0.3177223284969138;0.30129438774974865;0.09202201280138067;0.09567099450128791;6.0;0.012698412698412698;1.1676249504089355;AB-CF;0;1;UWaveGestureLibrary
31;651.0;0.6888888888888889;719.814255;34.207189877656496;0.4828880727291107;True;;0.8856664002185518;0.5616319959545129;0.5015258017404076;0.47738565444997805;0.15900556845246377;0.3479524853861042;9.0;0.01904761904761905;1.3764805793762207;AB-CF;0;1;UWaveGestureLibrary
32;558.0;0.5904761904761905;657.686522;33.77601808660337;0.6236909031867981;True;;0.7171590324332966;0.9491334562978049;0.6624112794814047;0.36550954451123696;0.7451229634127144;0.3625173883584011;6.0;0.012698412698412698;5.707865476608276;AB-CF;0;1;UWaveGestureLibrary
44;465.0;0.49206349206349204;563.581968;30.789700219247894;0.5195214748382568;True;;0.9032534443161432;0.4792007423588767;0.42610515003482463;0.24912341660959403;0.11740497455904281;0.2781541368634637;6.0;0.012698412698412698;1.2018787860870361;AB-CF;0;1;UWaveGestureLibrary
47;372.0;0.39365079365079364;427.82207500000004;24.164397173721323;0.425688236951828;True;;0.6331778851381428;0.1976717464047382;0.37778424398741967;0.07640210979077833;0.0;0.24713712912150357;3.0;0.006349206349206349;1.0802395343780518;AB-CF;0;1;UWaveGestureLibrary
51;;;;;;False;;;;;;;;;;1.366393804550171;AB-CF;0;1;UWaveGestureLibrary
54;651.0;0.6888888888888889;788.9555869999999;35.6959972906269;0.42048928141593933;True;;0.8276439381680945;0.5418330646260395;0.7198917103178687;0.22844715016895945;0.11304711532859552;0.6161877326338269;6.0;0.012698412698412698;1.3748934268951416;AB-CF;0;1;UWaveGestureLibrary
61;372.0;0.39365079365079364;476.863884;29.732742005690966;0.3644936978816986;True;;0.7011808501062827;0.30131430548207566;0.44823505472041114;0.08176726421492486;0.054764866480010416;0.34243926885546966;3.0;0.006349206349206349;5.4467408657073975;AB-CF;0;1;UWaveGestureLibrary
64;;;;;;False;;;;;;;;;;0.9459466934204102;AB-CF;0;1;UWaveGestureLibrary
65;93.0;0.09841269841269841;36.501163999999996;4.743969559074763;0.4781491160392761;True;;0.5210186449098224;0.3725933086822978;0.16400966637441203;0.05405642335934713;0.07793921834711148;3.0808688933348094e-15;3.0;0.006349206349206349;0.5003979206085205;AB-CF;0;1;UWaveGestureLibrary
70;372.0;0.39365079365079364;485.831796;30.575463730815954;0.7352454662322998;True;;0.8539087950097495;0.4848544061855362;0.23769386480217303;0.0;0.019710272373947235;0.11894744642041646;3.0;0.006349206349206349;1.0845098495483398;AB-CF;0;1;UWaveGestureLibrary
72;;;;;;False;;;;;;;;;;1.180704116821289;AB-CF;0;1;UWaveGestureLibrary
76;;;;;;False;;;;;;;;;;5.0155510902404785;AB-CF;0;1;UWaveGestureLibrary
79;465.0;0.49206349206349204;471.295394;25.972874479997394;0.35852760076522827;True;;0.8602220975800057;0.2534286182446443;0.4578557528084985;0.20909070367350036;0.0;0.18009686146741338;6.0;0.012698412698412698;1.216710090637207;AB-CF;0;1;UWaveGestureLibrary
82;;;;;;False;;;;;;;;;;1.3771371841430664;AB-CF;0;1;UWaveGestureLibrary
84;465.0;0.49206349206349204;475.92647500000004;27.171422197334042;0.6565632820129395;True;;0.827426902346647;0.4754848552188174;0.43716118795034176;0.3270060825823625;0.0;0.035896380485856305;9.0;0.01904761904761905;1.0448038578033447;AB-CF;0;1;UWaveGestureLibrary
88;;;;;;False;;;;;;;;;;1.171921968460083;AB-CF;0;1;UWaveGestureLibrary
90;;;;;;False;;;;;;;;;;4.775169610977173;AB-CF;0;1;UWaveGestureLibrary
100;;;;;;False;;;;;;;;;;0.5787122249603271;AB-CF;0;1;UWaveGestureLibrary
104;;;;;;False;;;;;;;;;;1.2178828716278076;AB-CF;0;1;UWaveGestureLibrary
105;;;;;;False;;;;;;;;;;1.1640794277191162;AB-CF;0;1;UWaveGestureLibrary
108;558.0;0.5904761904761905;546.7316460000001;28.37276267694829;0.48040568828582764;True;;0.765278530543159;0.571432516357379;0.3140630059443874;0.19099054471925014;0.21300712048830595;0.0;6.0;0.012698412698412698;1.304839849472046;AB-CF;0;1;UWaveGestureLibrary
109;;;;;;False;;;;;;;;;;5.372437000274658;AB-CF;0;1;UWaveGestureLibrary
111;558.0;0.5904761904761905;302.110407;17.052059631619077;0.49911436438560486;True;;0.6691537494235572;0.34737189594955814;0.6034416073407043;0.17590140088115713;0.09572840018349532;0.08987728089438574;9.0;0.01904761904761905;1.358342170715332;AB-CF;0;1;UWaveGestureLibrary
113;744.0;0.7873015873015873;792.5157350000001;36.72594547684039;0.6753329634666443;True;;0.9093933533901534;0.9059873456557392;1.6431353197528973;0.3142805158085883;0.5597134976639371;1.2132650864184367;6.0;0.012698412698412698;1.6771888732910156;AB-CF;0;1;UWaveGestureLibrary
114;651.0;0.6888888888888889;665.1443360000001;34.42245472172884;0.6512832641601562;True;;0.7353023675862136;0.5094495026882514;0.5113077959439818;0.16144138269895658;0.3431805554018575;0.05449854857623587;9.0;0.01904761904761905;1.4322235584259033;AB-CF;0;1;UWaveGestureLibrary
115;465.0;0.49206349206349204;422.436293;24.89650794031253;0.4086722135543823;True;;0.6870965824610157;0.6544789267062598;0.9941423399601036;0.11007264971067188;0.0;0.585058565051886;6.0;0.012698412698412698;1.0339763164520264;AB-CF;0;1;UWaveGestureLibrary
119;465.0;0.49206349206349204;464.367359;25.63500912246553;0.18158741295337677;True;;0.7116504871361516;0.7195632015055403;0.6374868733922662;0.313443603335905;0.1113581068070888;0.3417781451512352;9.0;0.01904761904761905;5.890203952789307;AB-CF;0;1;UWaveGestureLibrary
121;558.0;0.5904761904761905;565.107048;27.55225142650992;0.2665083110332489;True;;0.6674407970079942;1.2311114262073408;1.1524935506288205;0.2766831829629915;0.6172108806036732;0.5767191734859793;6.0;0.012698412698412698;1.2959399223327637;AB-CF;0;1;UWaveGestureLibrary
124;651.0;0.6888888888888889;582.6418189999999;31.50855085524342;0.6622719764709473;True;;0.6979323117921643;0.6604188637917259;0.7774431553834624;0.33388850995150793;0.0;0.13214588781359293;9.0;0.01904761904761905;1.437013864517212;AB-CF;0;1;UWaveGestureLibrary
125;651.0;0.6888888888888889;640.156542;32.4571032468909;0.48477351665496826;True;;0.6431668273548643;0.642294782662549;0.7544495583042857;0.25746092966805106;0.05532499938752922;0.04756888375641266;9.0;0.01904761904761905;1.4457557201385498;AB-CF;0;1;UWaveGestureLibrary
126;465.0;0.49206349206349204;543.328721;28.770418274231414;0.3096526861190796;True;;0.7547291702748133;0.40245361943453717;0.4511878162098053;0.33070021973845526;0.0;0.37067433005860073;6.0;0.012698412698412698;0.964651346206665;AB-CF;0;1;UWaveGestureLibrary
127;372.0;0.39365079365079364;295.492985;18.67301304942036;0.7309099435806274;True;;0.475748975995067;0.8826177881766903;0.575951960314339;0.14531304616404334;0.06877358765120545;0.0;3.0;0.006349206349206349;5.370228290557861;AB-CF;0;1;UWaveGestureLibrary
128;465.0;0.49206349206349204;523.6203519999999;27.929263426125868;0.5405561923980713;True;;0.729461577675778;0.7458461208890923;0.4608784047413398;0.23776658935056239;0.0;0.22825631296370655;6.0;0.012698412698412698;1.1405415534973145;AB-CF;0;1;UWaveGestureLibrary
131;279.0;0.29523809523809524;187.222159;15.656430639977076;0.6712990403175354;True;;0.7032889639970367;0.611075231416591;0.6257848483248734;0.2340492539134329;0.11853728678074849;0.0;3.0;0.006349206349206349;0.796830415725708;AB-CF;0;1;UWaveGestureLibrary
135;651.0;0.6888888888888889;544.0304619999999;31.830581705899846;0.7588275671005249;True;;0.6628349139721558;0.7799680127454574;0.6229319911893386;0.3113591322732073;0.0;0.0;9.0;0.01904761904761905;1.4378817081451416;AB-CF;0;1;UWaveGestureLibrary
136;372.0;0.39365079365079364;284.935404;19.103111510106828;0.5995656847953796;True;;0.6024671192183352;0.39217619488063094;0.6096636103334178;0.11673860054302948;0.0;0.0;6.0;0.012698412698412698;0.8747274875640869;AB-CF;0;1;UWaveGestureLibrary
139;558.0;0.5904761904761905;654.179498;33.955226311433826;0.4355303943157196;True;;1.4229800240445831;0.7818975427377892;0.3263701425367452;0.8181694744639697;0.11248783223520686;0.0;12.0;0.025396825396825397;5.769593238830566;AB-CF;0;1;UWaveGestureLibrary
147;279.0;0.29523809523809524;183.489564;14.466648874173245;0.6518643498420715;True;;0.4352743433925566;0.6536114491323222;0.8168248875009169;0.07404923624262516;0.09079973495745075;0.06994212585661563;3.0;0.006349206349206349;0.7668790817260742;AB-CF;0;1;UWaveGestureLibrary
152;651.0;0.6888888888888889;453.34338099999997;26.266027854294776;0.5930188298225403;True;;0.5773490701305969;0.743209832293906;0.762937312759289;0.20318935236139396;0.0;0.0427727403450292;6.0;0.012698412698412698;1.4896214008331299;AB-CF;0;1;UWaveGestureLibrary
154;279.0;0.29523809523809524;296.16947100000004;26.08034408868535;0.3704000413417816;True;;0.491446876095608;0.6773259220605778;0.5455975412165797;0.008434581939582853;0.08021568047865424;0.1486973073802373;6.0;0.012698412698412698;0.9168984889984131;AB-CF;0;1;UWaveGestureLibrary
155;651.0;0.6888888888888889;529.44067;27.939315105276794;0.556645393371582;True;;0.8586900155899603;0.7851769269607096;0.5785523520733485;0.0;0.21350344266062282;0.026228027654539354;9.0;0.01904761904761905;1.4277548789978027;AB-CF;0;1;UWaveGestureLibrary
157;651.0;0.6888888888888889;539.049487;31.367456143599835;0.7134349346160889;True;;0.5416025411279706;0.8177907570124889;0.7015119847213824;0.2270287296792305;0.0;0.07900923691017148;6.0;0.012698412698412698;2.1383371353149414;AB-CF;0;1;UWaveGestureLibrary
158;;;;;;False;;;;;;;;;;1.4584403038024902;AB-CF;0;1;UWaveGestureLibrary
161;465.0;0.49206349206349204;617.6122829999999;35.18284844138409;0.677815854549408;True;;0.8458772135769224;0.5647059425762395;0.6092258516050817;0.35397247867922377;0.0;0.0;6.0;0.012698412698412698;1.2326977252960205;AB-CF;0;1;UWaveGestureLibrary
162;279.0;0.29523809523809524;156.05121499999998;10.338567580847311;0.43373310565948486;True;;0.5990401017160109;0.5832911968101584;0.6636723978154625;0.16154901205569533;0.1796038400361098;0.21359840103399774;6.0;0.012698412698412698;0.8050365447998047;AB-CF;0;1;UWaveGestureLibrary
165;279.0;0.29523809523809524;208.52303;14.155923509340532;0.36437875032424927;True;;0.8392366440548179;0.4932869092660755;0.4374975324763014;0.08314411109258057;0.03516427978433906;0.11739097687244127;6.0;0.012698412698412698;0.6443462371826172;AB-CF;0;1;UWaveGestureLibrary
169;465.0;0.49206349206349204;567.2019010000001;33.54507711025537;0.6318102478981018;True;;0.7348414759081906;0.6744537784919715;0.7202713752899541;0.18341959312763267;0.4134260035545883;0.10609750771099657;3.0;0.006349206349206349;1.9458396434783936;AB-CF;0;1;UWaveGestureLibrary
172;465.0;0.49206349206349204;442.92841400000003;24.062266336470763;0.522379994392395;True;;0.7504275540185001;0.5203365375690842;0.5333704819381561;0.34867529963873917;0.0;0.0;9.0;0.01904761904761905;1.178765058517456;AB-CF;0;1;UWaveGestureLibrary
175;;;;;;False;;;;;;;;;;0.6565451622009277;AB-CF;0;1;UWaveGestureLibrary
177;372.0;0.39365079365079364;206.180795;13.9412662682865;0.9680606722831726;True;;0.5595611146645347;0.11882149826088771;0.6069219172595021;0.11061589105562608;0.0;0.0;3.0;0.006349206349206349;1.1060197353363037;AB-CF;0;1;UWaveGestureLibrary
178;;;;;;False;;;;;;;;;;0.6749093532562256;AB-CF;0;1;UWaveGestureLibrary
185;;;;;;False;;;;;;;;;;1.5083119869232178;AB-CF;0;1;UWaveGestureLibrary
197;558.0;0.5904761904761905;579.288984;28.80617057654658;0.6175668239593506;True;;0.9721595772295153;0.862657237455175;0.9196994006488488;0.4974714276014686;0.680147358598792;0.39016740222086643;3.0;0.006349206349206349;1.2968764305114746;AB-CF;0;1;UWaveGestureLibrary
201;465.0;0.49206349206349204;478.49241800000004;26.287460232802673;0.6018069982528687;True;;0.38479061364274736;0.3225872032474943;0.1832488709813874;0.019696368263632913;0.0;0.10379935675633455;3.0;0.006349206349206349;1.2492170333862305;AB-CF;0;1;UWaveGestureLibrary
202;558.0;0.5904761904761905;230.77756000000002;13.525784680487341;0.7562260031700134;True;;0.5622838609013691;0.35415234375866855;0.028668256723504704;0.06049101384888955;0.059466979370916606;0.0;3.0;0.006349206349206349;1.4095096588134766;AB-CF;0;1;UWaveGestureLibrary
203;465.0;0.49206349206349204;450.04812499999997;23.756000637028134;0.8749660849571228;True;;0.6968635590489961;0.3762214480376609;0.13159063397022105;0.16930171613314238;0.17626846407868973;0.01670140481954993;3.0;0.006349206349206349;0.8410367965698242;AB-CF;0;1;UWaveGestureLibrary
205;558.0;0.5904761904761905;596.1487979999999;31.663306100759442;0.3491559326648712;True;;0.7344325364982175;0.4306172324783135;0.21667219456147085;0.2903322179801197;0.11242836160322461;0.0;9.0;0.01904761904761905;2.1830458641052246;AB-CF;0;1;UWaveGestureLibrary
211;;;;;;False;;;;;;;;;;0.5778079032897949;AB-CF;0;1;UWaveGestureLibrary
213;651.0;0.6888888888888889;354.39829799999995;18.935839554712384;0.6554394960403442;True;;0.7356655087895566;0.4333419467024642;0.03366776830665503;0.045774992232659684;0.28924064472365646;0.0;6.0;0.012698412698412698;1.5068202018737793;AB-CF;0;1;UWaveGestureLibrary
215;;;;;;False;;;;;;;;;;0.6743559837341309;AB-CF;0;1;UWaveGestureLibrary
218;;;;;;False;;;;;;;;;;0.5690808296203613;AB-CF;0;1;UWaveGestureLibrary
219;;;;;;False;;;;;;;;;;1.7985107898712158;AB-CF;0;1;UWaveGestureLibrary
220;372.0;0.39365079365079364;485.7948809999999;28.615869494710918;0.7554062604904175;True;;0.3926450864149196;0.01973475531843322;0.15518320681397343;0.0;0.0;0.03895044901231752;3.0;0.006349206349206349;1.1093735694885254;AB-CF;0;1;UWaveGestureLibrary
224;;;;;;False;;;;;;;;;;0.6042811870574951;AB-CF;0;1;UWaveGestureLibrary
225;;;;;;False;;;;;;;;;;0.6541674137115479;AB-CF;0;1;UWaveGestureLibrary
226;;;;;;False;;;;;;;;;;0.6426928043365479;AB-CF;0;1;UWaveGestureLibrary
237;651.0;0.6888888888888889;969.2277819999999;42.94584857016385;0.5027191638946533;True;;0.6212869157149826;0.9604777533220709;0.6285880486658388;0.27840969049109593;0.7027440035409876;0.4098655464557961;6.0;0.012698412698412698;2.499147653579712;AB-CF;0;1;UWaveGestureLibrary
238;651.0;0.6888888888888889;361.142961;21.955550620760324;0.9271175861358643;True;;0.8123937894717609;0.0928208499442329;0.0775573839226837;0.2712776375147212;0.0;0.0;6.0;0.012698412698412698;1.5062601566314697;AB-CF;0;1;UWaveGestureLibrary
239;465.0;0.49206349206349204;566.2196950000001;28.83980790024665;0.5967594981193542;True;;0.4670983072632737;0.04455835758988685;0.11673189036248613;0.03675293832447829;0.0;0.0;3.0;0.006349206349206349;1.0875465869903564;AB-CF;0;1;UWaveGestureLibrary
240;558.0;0.5904761904761905;513.800513;25.01703001387169;0.7920739650726318;True;;0.6506740819559931;0.7333459167775468;0.40280369480050243;0.10403210464788981;0.24494415312941203;0.2617890439156889;6.0;0.012698412698412698;0.9062254428863525;AB-CF;0;1;UWaveGestureLibrary
241;651.0;0.6888888888888889;563.6173650000001;27.640536279089684;0.4725041389465332;True;;0.7939941128665052;0.41613717810165757;0.5089314949440483;0.11566270104147736;0.15969308546975086;0.2495187708012515;9.0;0.01904761904761905;0.8907918930053711;AB-CF;0;1;UWaveGestureLibrary
243;372.0;0.39365079365079364;347.31363;21.13308497610848;0.40234097838401794;True;;0.8242510352737163;0.530442452991923;0.33897711371883144;0.22935868000529314;0.32112083618480414;0.060581789102313766;6.0;0.012698412698412698;2.126650810241699;AB-CF;0;1;UWaveGestureLibrary
245;558.0;0.5904761904761905;646.9013630000001;32.413248736880774;0.6632788777351379;True;;0.9839287174679978;0.2968477029863473;0.18019902670037363;0.1226444052738267;0.0;0.09362078680644273;9.0;0.01904761904761905;1.4156951904296875;AB-CF;0;1;UWaveGestureLibrary
255;465.0;0.49206349206349204;400.808258;21.360261764693618;0.5956115126609802;True;;0.7264057977123168;0.47551511292811116;0.10754852272727955;0.21082302382687756;0.08117931089287228;0.0;6.0;0.012698412698412698;1.2480685710906982;AB-CF;0;1;UWaveGestureLibrary
261;;;;;;False;;;;;;;;;;1.039381742477417;AB-CF;0;1;UWaveGestureLibrary
262;465.0;0.49206349206349204;361.010222;20.771378815368323;0.4622220993041992;True;;0.6702411499855161;0.6276734157923975;0.21176453556030764;0.2380962831148598;0.2989569810471533;0.0584344567068282;6.0;0.012698412698412698;0.7661862373352051;AB-CF;0;1;UWaveGestureLibrary
265;558.0;0.5904761904761905;457.74186899999995;22.857894466038665;0.8044156432151794;True;;0.7636863289828398;-0.001123790145089422;0.15796822634256763;0.19797663521694364;0.0;0.0;6.0;0.012698412698412698;2.3857686519622803;AB-CF;0;1;UWaveGestureLibrary
